"sku";"EAN";"name";"description";"category";"weight";"qty";"price";"tax";"brand";"images"
"126241";"5906717419300";"All4med autoklav-sterilisationsbeutel 57mm x 100 mm 200 st.";"Hochwertige, selbstklebende PE- und Papierbeutel ALL4MED werden aus Materialien hergestellt, die alle erforderlichen medizinischen Normen erfüllen. Sie sind mit einem Selbstklebeband ausgestattet, dank dem die Verwendung eines Folienschweißgerätes nicht erforderlich ist. Der auf dem Produkt angebrachte Indikator bestätigt mit einer Farbänderung den korrekten Verlauf der Sterilisation. Die Beutel sind für die Dampfsterilisation geeignet.<br><br>TECHNISCHE DATEN<br>Normen und Zertifikate:<br>- EN ISO 11607-1<br>- EN ISO 11140-1<br>- EN ISO 13485<br>- EN 868 - 5<br>- CE<br><br>Folie:<br>- Dicke: 83µm (reissfest)<br>- Farbe: Blau (transparent)<br><br>Schweißnaht:<br>- Dreifache 12 mm breite Schweißnaht für sehr hohe Festigkeit<br><br>Papier:<br>- Medizinisches Papier mit hoher mechanischer Festigkeit<br>- Gewicht: 60g/m2 <br><br><br>Verpackung: 200 St.";"Desinfektion und sterilisation>Sterilisationsbeutel";"0.2000";"0";"3.22";"8%";"ALL4MED";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126241_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126241_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126241_3_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126241_4_2.jpg"
"126242";"5906717419317";"All4med autoklav-sterilisationsbeutel 90mm x 135 mm 200 st.<br><br>";"Hochwertige, selbstklebende PE- und Papierbeutel ALL4MED werden aus Materialien hergestellt, die alle erforderlichen medizinischen Normen erfüllen. Sie sind mit einem Selbstklebeband ausgestattet, dank dem die Verwendung eines Folienschweißgerätes nicht erforderlich ist. Der auf dem Produkt angebrachte Indikator bestätigt mit einer Farbänderung den korrekten Verlauf der Sterilisation. Die Beutel sind für die Dampfsterilisation geeignet.<br><br>TECHNISCHE DATEN<br>Normen und Zertifikate:<br>- EN ISO 11607-1<br>- EN ISO 11140-1<br>- EN ISO 13485<br>- EN 868 - 5<br>- CE<br><br>Folie:<br>- Dicke: 83µm (reissfest)<br>- Farbe: Blau (transparent)<br><br>Schweißnaht:<br>- Dreifache 12 mm breite Schweißnaht für sehr hohe Festigkeit<br><br>Papier:<br>- Medizinisches Papier mit hoher mechanischer Festigkeit<br>- Gewicht: 60g/m2 <br><br><br>Verpackung: 200 St.";"Desinfektion und sterilisation>Sterilisationsbeutel";"0.3800";"0";"4.61";"8%";"ALL4MED";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126242_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126242_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126242_3_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126242_4_2.jpg"
"126243";"5906717419324";"All4med autoklav-sterilisationsbeutel 100mm x 230 mm 200 st.";"Hochwertige, selbstklebende PE- und Papierbeutel ALL4MED werden aus Materialien hergestellt, die alle erforderlichen medizinischen Normen erfüllen. Sie sind mit einem Selbstklebeband ausgestattet, dank dem die Verwendung eines Folienschweißgerätes nicht erforderlich ist. Der auf dem Produkt angebrachte Indikator bestätigt mit einer Farbänderung den korrekten Verlauf der Sterilisation. Die Beutel sind für die Dampfsterilisation geeignet.<br><br>TECHNISCHE DATEN<br>Normen und Zertifikate:<br>- EN ISO 11607-1<br>- EN ISO 11140-1<br>- EN ISO 13485<br>- EN 868 - 5<br>- CE<br><br>Folie:<br>- Dicke: 83µm (reissfest)<br>- Farbe: Blau (transparent)<br><br>Schweißnaht:<br>- Dreifache 12 mm breite Schweißnaht für sehr hohe Festigkeit<br><br>Papier:<br>- Medizinisches Papier mit hoher mechanischer Festigkeit<br>- Gewicht: 60g/m2 <br><br><br>Verpackung: 200 St.";"Desinfektion und sterilisation>Sterilisationsbeutel";"0.6800";"0";"5.77";"8%";"ALL4MED";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126243_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126243_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126243_3_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126243_4_2.jpg"
"126244";"5906717419331";"All4med autoklav-sterilisationsbeutel 135mm x 250 mm 200 st.";"Hochwertige, selbstklebende PE- und Papierbeutel ALL4MED werden aus Materialien hergestellt, die alle erforderlichen medizinischen Normen erfüllen. Sie sind mit einem Selbstklebeband ausgestattet, dank dem die Verwendung eines Folienschweißgerätes nicht erforderlich ist. Der auf dem Produkt angebrachte Indikator bestätigt mit einer Farbänderung den korrekten Verlauf der Sterilisation. Die Beutel sind für die Dampfsterilisation geeignet.<br><br>TECHNISCHE DATEN<br>Normen und Zertifikate:<br>- EN ISO 11607-1<br>- EN ISO 11140-1<br>- EN ISO 13485<br>- EN 868 - 5<br>- CE<br><br>Folie:<br>- Dicke: 83µm (reissfest)<br>- Farbe: Blau (transparent)<br><br>Schweißnaht:<br>- Dreifache 12 mm breite Schweißnaht für sehr hohe Festigkeit<br><br>Papier:<br>- Medizinisches Papier mit hoher mechanischer Festigkeit<br>- Gewicht: 60g/m2 <br><br><br>Verpackung: 200 St.";"Desinfektion und sterilisation>Sterilisationsbeutel";"1.0500";"0";"9.01";"8%";"ALL4MED";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126244_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126244_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126244_3_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126244_4_2.jpg"
"126245";"5906717419348";"All4med autoklav-sterilisationsbeutel 90mm x 230 mm 200 st.";"Hochwertige, selbstklebende PE- und Papierbeutel ALL4MED werden aus Materialien hergestellt, die alle erforderlichen medizinischen Normen erfüllen. Sie sind mit einem Selbstklebeband ausgestattet, dank dem die Verwendung eines Folienschweißgerätes nicht erforderlich ist. Der auf dem Produkt angebrachte Indikator bestätigt mit einer Farbänderung den korrekten Verlauf der Sterilisation. Die Beutel sind für die Dampfsterilisation geeignet.<br><br>TECHNISCHE DATEN<br>Normen und Zertifikate:<br>- EN ISO 11607-1<br>- EN ISO 11140-1<br>- EN ISO 13485<br>- EN 868 - 5<br>- CE<br><br>Folie:<br>- Dicke: 83µm (reissfest)<br>- Farbe: Blau (transparent)<br><br>Schweißnaht:<br>- Dreifache 12 mm breite Schweißnaht für sehr hohe Festigkeit<br><br>Papier:<br>- Medizinisches Papier mit hoher mechanischer Festigkeit<br>- Gewicht: 60g/m2 <br><br><br>Verpackung: 200 St.";"Desinfektion und sterilisation>Sterilisationsbeutel";"0.6400";"0";"5.53";"8%";"ALL4MED";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126245_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126245_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126245_3_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126245_4_2.jpg"
"126248";"5906717419355";"All4med autoklav-sterilisationsbeutel 190mm x 330 mm 200 st.";"Hochwertige, selbstklebende PE- und Papierbeutel ALL4MED werden aus Materialien hergestellt, die alle erforderlichen medizinischen Normen erfüllen. Sie sind mit einem Selbstklebeband ausgestattet, dank dem die Verwendung eines Folienschweißgerätes nicht erforderlich ist. Der auf dem Produkt angebrachte Indikator bestätigt mit einer Farbänderung den korrekten Verlauf der Sterilisation. Die Beutel sind für die Dampfsterilisation geeignet.<br><br>TECHNISCHE DATEN<br>Normen und Zertifikate:<br>- EN ISO 11607-1<br>- EN ISO 11140-1<br>- EN ISO 13485<br>- EN 868 - 5<br>- CE<br><br>Folie:<br>- Dicke: 83µm (reissfest)<br>- Farbe: Blau (transparent)<br><br>Schweißnaht:<br>- Dreifache 12 mm breite Schweißnaht für sehr hohe Festigkeit<br><br>Papier:<br>- Medizinisches Papier mit hoher mechanischer Festigkeit<br>- Gewicht: 60g/m2 <br><br><br>Verpackung: 200 St. <br><br>";"Desinfektion und sterilisation>Sterilisationsbeutel";"1.7200";"0";"15.95";"8%";"ALL4MED";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126248_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126248_2_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126248_3_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126248_4_2.jpg"
"126249";"5906717420887";"Fussbadewanne mit rollen chrom";"Die Fußbadewanne ist zum Einweichen der Füße vor der Pediküre geeignet. Die Fußbadewanne ist sehr komfortabel für die Kundin und Fußpflegerin. Ein solides, stabiles Design aus Stahl. Die montierten Rollen ermöglichen ein einfaches Verschieben der Fußbadewanne.  Passt zu den meisten herkömmlichen Schüsseln, selbst jener mit Hydromassage.";"Kosmetische Möbel>Fußbadewannen";"4.3300";"196";"73.17";"23%";"ACTIVESHOP";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126249_01_0106.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126249_02_0106.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126249_03_0106.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126249_04_0106.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126249_05_0106.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126249_06_0106.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126249_07_0106.jpg"
"126262";"5906717420764";"Saeyang Nagelfräser marathon eco 450 + sh37ln";"<div>  <div>  <div>&nbsp;</div>  </div>  </div>  <div>  <h2><strong>Von den Besten empfohlen</strong></h2>  <p>Die <strong>Marathon ECO 450</strong> Nagelfräser der koreanischen Firma Saeyang ist ein großartiges Werkzeug für kosmetische Behandlungen und prothetische Arbeiten. Das Unternehmen wurde mehrfach für seine herausragenden Leistungen ausgezeichnet und seine Produkte werden von Kosmetikerinnen und Prothetikerinnen empfohlen. Fast fünf Jahrzehnte Erfahrung sind eine Garantie dafür, ein Produkt von höchster Qualität zu erhalten.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/126262/DE_126262_1.jpg""></p>  <h2>&nbsp;</h2>  <h2><strong>Extrem stark und langlebig</strong></h2>  <p>Eine großartige Fräsmaschine, die den ganzen Tag während aller Arten von Behandlungen (auch der anspruchsvollsten) in der Kosmetikpraxis oder während der prothetischen Arbeit arbeitet. <strong>Ausgestattet mit einem extrem leistungsstarken SH 37LN Kopf mit einem Drehmoment von 3,0 Ncm.</strong> Sie können damit im Bereich <strong>von 0 bis 45.000 Umdrehungen arbeiten</strong>. Der Sockel der Fräsmaschine hat eine hohe Leistung von <strong>100 W.</strong></p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/126262/DE_126262_3.jpg""></p>  <p>&nbsp;</p>  <h2><strong>Funktional und einfach zu bedienen</strong></h2>  <p>Das Panel auf der Basis verfügt über alle Annehmlichkeiten. Ein / Aus-Schalter in Form eines signierten Schalters in Rot (Sie werden nie vergessen, ihn auszuschalten!). Ein Knopf, mit dem Sie die Geschwindigkeit des Kopfes stufenlos einstellen können. Ändern Sie die Drehungen nach links oder rechts. Ein Überspannungsschutzsystem wurde mitgeliefert (der Strom schaltet sich aus und die LED leuchtet auf) - drücken Sie die Reset-Taste (RE), um sie erneut zu bedienen. Sie können den Fußantrieb anschließen und haben mehr Freiheit in Ihren Händen. Sicherlich wird die Arbeit auch durch einen Silikonkopfständer erleichtert. Legen Sie die Fräsmaschine auf die Seite, wenn sie für Sie bequemer ist – sie funktioniert genauso gut!</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/126262/DE_126262_2.jpg""></p>  <p>&nbsp;</p>  <h2><strong>Twist-Lock: Einfacher Fräserwechsel</strong></h2>  <p>Vergessen Sie die Verwendung von Schlüsseln und Dornen, der TWIST-LOCK-Griff ist eine Lösung, mit der Sie den Fräser schnell und einfach mit einem Handgriff wechseln können. Biegen Sie nach links ab, um den Fräser zu entriegeln, zu lösen und zu entfernen. Drehen Sie sich nach rechts, um das Schloss zu schließen und den Fräser zu fixieren.</p>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/126262/DE_126262_5.jpg""></p>  <p>&nbsp;</p>  <h2><strong>Original Marathon Produkt</strong></h2>  <p><strong><img src=""https://activeshop.com.pl/media/wysiwyg/product/126262/DE_126262_6.jpg""></strong></p>  <p>&nbsp;</p>  <h2><strong>Gerätespezifikation:</strong></h2>  <ul>  <li>Hohe Leistung von <strong>100W</strong> ermöglicht intensive, ganztägige Arbeit</li>  <li>Ideal für Schönheitssalons</li>  <li>Stufenlose Drehzahl <strong>von 0.000 bis 45.000 Umdrehungen</strong></li>  <li><strong>Leistungsstarker Kopf mit 3,0 Ncm Drehmoment</strong></li>  <li>Geringe Geräusch- und Vibrationsgeräusche</li>  <li>Mit Twist-Lock können Sie den Fräser einfach wechseln</li>  <li>Fußantrieb</li>  <li>Automatischer Überlastschutz</li>  <li>Kann seitlich verlegt werden</li>  <li>Das Set beinhaltet: Fräsmaschinenfuß, SH37LN Kopf, Fußantrieb, Kopfständer, Kopfhalter, Handbuch, Garantie.</li>  </ul>  <p><img src=""https://activeshop.com.pl/media/wysiwyg/product/126262/DE_126262_4.jpg""></p>  <h2><br><strong>Technische Daten:</strong></h2>  <p>Fräserdurchmesser: 2,32<br>Grundgewicht: 1,6 kg<br>Sockelmaße: 141 x 186 x 97 mm<br>Kopfgewicht: 200 g<br>Kopfmaße: 26 x 149 mm<br>Drehmoment des Handstücks: 4,5 Ncm<br >Kopfspannung: 30V<br>Stromversorgung: AC 220-240V / 50-60Hz</p>  </div><div class=""video-container""> <IFRAME height=315 src=""https://www.youtube.com/embed/JAGO9eD0y_o"" frameBorder=0 width=560 allowfullscreen allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"">  </IFRAME>  </div>";"Podologie>Podologie-Fräsmaschinen";"3.6000";"73";"274.39";"23%";"SAEYANG";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_01_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_02_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_03_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_04_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_05_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_06_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_07_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_08_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_09_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_10_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_11_1409.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126262_12_1409.jpg"
"126276";"5906717419416";"Exo schleifkappe 10mm/60 10 st. Hard cap white";"Eine wasserdichte Schleifkappe EXO ist eine innovative Lösung, die darin besteht, eine Verbundkappe mit einem kosmetischen Korund zu kombinieren.<br><br>Eine professionelle Schleifkappe EXO wird mit größter Sorgfalt und aus den besten verfügbaren Materialien hergestellt. Das innere Element der Kappe ist ein Verbundmaterial, das für Haltbarkeit und Arbeitskomfort sorgt. Sie ist mit einem KOSMETISCHEN KORUND beschichtet, der in anderen Kappen nicht verwendet wird. Die weiße Farbe vermittelt den Eindruck von Sauberkeit und Hygiene. <br>Bei den EXO-Schleifkappen sehen Sie kein Abbröckeln des Schleifmaterials! Technische Daten: Körnung: 60 Durchmesser: 10mm Schleifmaterial: kosmetischer Korund Kern: Verbundmaterial HARD CAP Verpackung: 10 St. •Körnung 60 – sehr grobkörnig – zur Entfernung von starken Verhornungen •Körnung 80 – grobkörnig – zur Entfernung von Verhornungen •Körnung 150 – mittelkörnig – zum Schleifen der Haut •Körnung 220 – feinkörnig – zur endgültigen Hautglättung";"Fräsgeräte und fräser>Schleifkappen ";"0.0120";"55";"2.24";"23%";"EXO";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126276_1_2.jpg"
"126277";"5906717419423";"Exo schleifkappe 10mm/60 100 st. Hard cap white";"Eine wasserdichte Schleifkappe EXO ist eine innovative Lösung, die darin besteht, eine Verbundkappe mit einem kosmetischen Korund zu kombinieren.<br><br>Eine professionelle Schleifkappe EXO wird mit größter Sorgfalt und aus den besten verfügbaren Materialien hergestellt. Das innere Element der Kappe ist ein Verbundmaterial, das für Haltbarkeit und Arbeitskomfort sorgt. Sie ist mit einem KOSMETISCHEN KORUND beschichtet, der in anderen Kappen nicht verwendet wird. Die weiße Farbe vermittelt den Eindruck von Sauberkeit und Hygiene. <br>Bei den EXO-Schleifkappen sehen Sie kein Abbröckeln des Schleifmaterials! Technische Daten: Körnung: 60 Durchmesser: 10mm Schleifmaterial: kosmetischer Korund Kern: Verbundmaterial HARD CAP Verpackung: 100 St. •Körnung 60 – sehr grobkörnig – zur Entfernung von starken Verhornungen •Körnung 80 – grobkörnig – zur Entfernung von Verhornungen •Körnung 150 – mittelkörnig – zum Schleifen der Haut •Körnung 220 – feinkörnig – zur endgültigen Hautglättung";"Fräsgeräte und fräser>Schleifkappen ";"0.1150";"33";"19.51";"23%";"EXO";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126277_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126277_2_2.jpg"
"126278";"5906717419430";"Exo schleifkappe 10mm/60 500 st. Hard cap white";"Eine wasserdichte Schleifkappe EXO ist eine innovative Lösung, die darin besteht, eine Verbundkappe mit einem kosmetischen Korund zu kombinieren.<br><br>Eine professionelle Schleifkappe EXO wird mit größter Sorgfalt und aus den besten verfügbaren Materialien hergestellt. Das innere Element der Kappe ist ein Verbundmaterial, das für Haltbarkeit und Arbeitskomfort sorgt. Sie ist mit einem KOSMETISCHEN KORUND beschichtet, der in anderen Kappen nicht verwendet wird. Die weiße Farbe vermittelt den Eindruck von Sauberkeit und Hygiene. <br>Bei den EXO-Schleifkappen sehen Sie kein Abbröckeln des Schleifmaterials! Technische Daten: Körnung: 60 Durchmesser: 10mm Schleifmaterial: kosmetischer Korund Kern: Verbundmaterial HARD CAP Verpackung: 500 St. •Körnung 60 – sehr grobkörnig – zur Entfernung von starken Verhornungen •Körnung 80 – grobkörnig – zur Entfernung von Verhornungen •Körnung 150 – mittelkörnig – zum Schleifen der Haut •Körnung 220 – feinkörnig – zur endgültigen Hautglättung";"Fräsgeräte und fräser>Schleifkappen ";"0.5700";"4";"93.90";"23%";"EXO";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126278_1_2.jpg,https://b2b.activeshop.com.pl/media/catalog/product/1/2/126278_2_2.jpg"
"126279";"5906717419447";"Exo schleifkappe 10mm/80 10 st. Hard cap white";"Eine wasserdichte Schleifkappe EXO ist eine innovative Lösung, die darin besteht, eine Verbundkappe mit einem kosmetischen Korund zu kombinieren.<br><br>Eine professionelle Schleifkappe EXO wird mit größter Sorgfalt und aus den besten verfügbaren Materialien hergestellt. Das innere Element der Kappe ist ein Verbundmaterial, das für Haltbarkeit und Arbeitskomfort sorgt. Sie ist mit einem KOSMETISCHEN KORUND beschichtet, der in anderen Kappen nicht verwendet wird. Die weiße Farbe vermittelt den Eindruck von Sauberkeit und Hygiene. <br>Bei den EXO-Schleifkappen sehen Sie kein Abbröckeln des Schleifmaterials! Technische Daten: Körnung: 80 Durchmesser: 10mm Schleifmaterial: kosmetischer Korund Kern: Verbundmaterial HARD CAP Verpackung: 10 St. •Körnung 60 – sehr grobkörnig – zur Entfernung von starken Verhornungen •Körnung 80 – grobkörnig – zur Entfernung von Verhornungen •Körnung 150 – mittelkörnig – zum Schleifen der Haut •Körnung 220 – feinkörnig – zur endgültigen Hautglättung";"Fräsgeräte und fräser>Schleifkappen ";"0.0110";"47";"2.24";"23%";"EXO";"https://b2b.activeshop.com.pl/media/catalog/product/1/2/126279_1_2.jpg"
